"","data_test.Respondent.ID","data_test.Product","predict_model_log_1"
"4164",5780,"Deodorant J",0
"4165",5781,"Deodorant J",0
"4166",5782,"Deodorant J",0
"4167",5783,"Deodorant J",0
"4168",5784,"Deodorant J",0
"4169",5785,"Deodorant J",0
"4170",5786,"Deodorant J",0
"4171",5787,"Deodorant J",0
"4172",5788,"Deodorant J",0
"4173",5789,"Deodorant J",0
"4174",5790,"Deodorant J",0
"4175",5791,"Deodorant J",0
"4176",5792,"Deodorant J",0
"4177",5793,"Deodorant J",1
"4178",5794,"Deodorant J",0
"4179",5795,"Deodorant J",0
"4180",5796,"Deodorant J",0
"4181",5797,"Deodorant J",0
"4182",5798,"Deodorant J",0
"4183",5799,"Deodorant J",0
"4184",5800,"Deodorant J",0
"4185",5801,"Deodorant J",0
"4186",5802,"Deodorant J",1
"4187",5803,"Deodorant J",0
"4188",5804,"Deodorant J",0
"4189",5805,"Deodorant J",1
"4190",5806,"Deodorant J",0
"4191",5807,"Deodorant J",1
"4192",5808,"Deodorant J",0
"4193",5809,"Deodorant J",0
"4194",5810,"Deodorant J",1
"4195",5811,"Deodorant J",1
"4196",5812,"Deodorant J",1
"4197",5813,"Deodorant J",0
"4198",5814,"Deodorant J",0
"4199",5815,"Deodorant J",0
"4200",5816,"Deodorant J",0
"4201",5817,"Deodorant J",0
"4202",5818,"Deodorant J",0
"4203",5819,"Deodorant J",0
"4204",5820,"Deodorant J",0
"4205",5821,"Deodorant J",0
"4206",5822,"Deodorant J",0
"4207",5823,"Deodorant J",0
"4208",5824,"Deodorant J",0
"4209",5825,"Deodorant J",1
"4210",5826,"Deodorant J",0
"4211",5827,"Deodorant J",0
"4212",5828,"Deodorant J",0
"4213",5829,"Deodorant J",1
"4214",5830,"Deodorant J",0
"4215",5831,"Deodorant J",0
"4216",5832,"Deodorant J",0
"4217",5833,"Deodorant J",0
"4218",5834,"Deodorant J",0
"4219",5835,"Deodorant J",0
"4220",5836,"Deodorant J",0
"4221",5837,"Deodorant J",0
"4222",5838,"Deodorant J",1
"4223",5839,"Deodorant J",0
"4224",5840,"Deodorant J",0
"4225",5841,"Deodorant J",0
"4226",5842,"Deodorant J",0
"4227",5843,"Deodorant J",1
"4228",5844,"Deodorant J",1
"4229",5845,"Deodorant J",0
"4230",5846,"Deodorant J",0
"4231",5847,"Deodorant J",0
"4232",5848,"Deodorant J",0
"4233",5849,"Deodorant J",0
"4234",5850,"Deodorant J",1
"4235",5851,"Deodorant J",0
"4236",5852,"Deodorant J",0
"4237",5853,"Deodorant J",0
"4238",5854,"Deodorant J",0
"4239",5855,"Deodorant J",0
"4240",5856,"Deodorant J",0
"4241",5857,"Deodorant J",1
"4242",5858,"Deodorant J",0
"4243",5859,"Deodorant J",0
"4244",5860,"Deodorant J",1
"4245",5861,"Deodorant J",0
"4246",5862,"Deodorant J",0
"4247",5863,"Deodorant J",0
"4248",5864,"Deodorant J",0
"4249",5865,"Deodorant J",1
"4250",5866,"Deodorant J",0
"4251",5867,"Deodorant J",0
"4252",5868,"Deodorant J",1
"4253",5869,"Deodorant J",1
"4254",5870,"Deodorant J",0
"4255",5871,"Deodorant J",0
"4256",5872,"Deodorant J",1
"4257",5873,"Deodorant J",0
"4258",5874,"Deodorant J",0
"4259",5875,"Deodorant J",1
"4260",5876,"Deodorant J",0
"4261",5877,"Deodorant J",1
"4262",5878,"Deodorant J",0
"4263",5879,"Deodorant J",0
"4264",5880,"Deodorant J",0
"4265",5881,"Deodorant J",0
"4266",5882,"Deodorant J",0
"4267",5883,"Deodorant J",1
"4268",5884,"Deodorant J",0
"4269",5885,"Deodorant J",1
"4270",5886,"Deodorant J",0
"4271",5887,"Deodorant J",1
"4272",5888,"Deodorant J",0
"4273",5889,"Deodorant J",1
"4274",5890,"Deodorant J",0
"4275",5891,"Deodorant J",0
"4276",5892,"Deodorant J",0
"4277",5893,"Deodorant J",0
"4278",5894,"Deodorant J",0
"4279",5895,"Deodorant J",0
"4280",5896,"Deodorant J",0
"4281",5897,"Deodorant J",0
"4282",5898,"Deodorant J",0
"4283",5899,"Deodorant J",0
"4284",5900,"Deodorant J",0
"4285",5901,"Deodorant J",1
"4286",5902,"Deodorant J",0
"4287",5903,"Deodorant J",0
"4288",5904,"Deodorant J",0
"4289",5905,"Deodorant J",0
"4290",5906,"Deodorant J",0
"4291",5907,"Deodorant J",1
"4292",5908,"Deodorant J",0
"4293",5909,"Deodorant J",0
"4294",5910,"Deodorant J",0
"4295",5911,"Deodorant J",0
"4296",5912,"Deodorant J",0
"4297",5913,"Deodorant J",0
"4298",5914,"Deodorant J",0
"4299",5915,"Deodorant J",1
"4300",5916,"Deodorant J",0
"4301",5917,"Deodorant J",0
"4302",5918,"Deodorant J",0
"4303",5919,"Deodorant J",0
"4304",5920,"Deodorant J",0
"4305",5921,"Deodorant J",1
"4306",5922,"Deodorant J",0
"4307",5923,"Deodorant J",0
"4308",5924,"Deodorant J",1
"4309",5925,"Deodorant J",0
"4310",5926,"Deodorant J",0
"4311",5927,"Deodorant J",0
"4312",5928,"Deodorant J",0
"4313",5929,"Deodorant J",1
"4314",5930,"Deodorant J",0
"4315",5931,"Deodorant J",0
"4316",5932,"Deodorant J",0
"4317",5933,"Deodorant J",0
"4318",5934,"Deodorant J",0
"4319",5935,"Deodorant J",0
"4320",5936,"Deodorant J",1
"4321",5937,"Deodorant J",0
"4322",5938,"Deodorant J",0
"4323",5939,"Deodorant J",1
"4324",5940,"Deodorant J",1
"4325",5941,"Deodorant J",0
"4326",5942,"Deodorant J",0
"4327",5943,"Deodorant J",1
"4328",5944,"Deodorant J",0
"4329",5945,"Deodorant J",0
"4330",5946,"Deodorant J",0
"4331",5947,"Deodorant J",1
"4332",5948,"Deodorant J",0
"4333",5949,"Deodorant J",1
"4334",5950,"Deodorant J",0
"4335",5951,"Deodorant J",0
"4336",5952,"Deodorant J",0
"4337",5953,"Deodorant J",0
"4338",5954,"Deodorant J",1
"4339",5955,"Deodorant J",1
"4340",5956,"Deodorant J",0
"4341",5957,"Deodorant J",0
"4342",5958,"Deodorant J",0
"4343",5959,"Deodorant J",1
"4344",5960,"Deodorant J",1
"4345",5961,"Deodorant J",0
"4346",5962,"Deodorant J",0
"4347",5963,"Deodorant J",0
"4348",5964,"Deodorant J",0
"4349",5965,"Deodorant J",0
"4350",5966,"Deodorant J",0
"4351",5967,"Deodorant J",0
"4352",5968,"Deodorant J",0
"4353",5969,"Deodorant J",1
"4354",5970,"Deodorant J",0
"4355",5971,"Deodorant J",0
"4356",5972,"Deodorant J",0
"4357",5973,"Deodorant J",0
"4358",5974,"Deodorant J",0
"4359",5975,"Deodorant J",0
"4360",5976,"Deodorant J",0
"4361",5977,"Deodorant J",0
"4362",5978,"Deodorant J",0
"4363",5979,"Deodorant J",1
"4364",5980,"Deodorant J",0
"4365",5981,"Deodorant J",0
"4366",5982,"Deodorant J",1
"4367",5983,"Deodorant J",0
"4368",5984,"Deodorant J",0
"4369",5985,"Deodorant J",0
"4370",5986,"Deodorant J",1
"4371",5987,"Deodorant J",0
"4372",5988,"Deodorant J",0
"4373",5989,"Deodorant J",0
"4374",5990,"Deodorant J",0
"4375",5991,"Deodorant J",0
"4376",5992,"Deodorant J",0
"4377",5993,"Deodorant J",0
"4378",5994,"Deodorant J",0
"4379",5995,"Deodorant J",0
"4380",5996,"Deodorant J",0
"4381",5997,"Deodorant J",0
"4382",5998,"Deodorant J",1
"4383",5999,"Deodorant J",0
"4384",6000,"Deodorant J",1
"4385",6001,"Deodorant J",0
"4386",6002,"Deodorant J",0
"4387",6003,"Deodorant J",0
"4388",6004,"Deodorant J",1
"4389",6005,"Deodorant J",0
"4390",6006,"Deodorant J",0
"4391",6007,"Deodorant J",0
"4392",6008,"Deodorant J",1
"4393",6009,"Deodorant J",0
"4394",6010,"Deodorant J",0
"4395",6011,"Deodorant J",1
"4396",6012,"Deodorant J",1
"4397",6013,"Deodorant J",1
"4398",6014,"Deodorant J",0
"4399",6015,"Deodorant J",0
"4400",6016,"Deodorant J",0
"4401",6017,"Deodorant J",1
"4402",6018,"Deodorant J",1
"4403",6019,"Deodorant J",0
"4404",6020,"Deodorant J",1
"4405",6021,"Deodorant J",0
"4406",6022,"Deodorant J",0
"4407",6023,"Deodorant J",0
"4408",6024,"Deodorant J",1
"4409",6025,"Deodorant J",0
"4410",6026,"Deodorant J",0
"4411",6027,"Deodorant J",1
"4412",6028,"Deodorant J",0
"4413",6029,"Deodorant J",0
"4414",6030,"Deodorant J",1
"4415",6031,"Deodorant J",0
"4416",6032,"Deodorant J",0
"4417",6033,"Deodorant J",0
"4418",6034,"Deodorant J",1
"4419",6035,"Deodorant J",0
"4420",6036,"Deodorant J",0
"4421",6037,"Deodorant J",0
"4422",6038,"Deodorant J",1
"4423",6039,"Deodorant J",0
"4424",6040,"Deodorant J",0
"4425",6041,"Deodorant J",1
"4426",6042,"Deodorant J",1
"4427",6043,"Deodorant J",0
"4428",6044,"Deodorant J",0
"4429",6045,"Deodorant J",0
"4430",6046,"Deodorant J",0
"4431",6047,"Deodorant J",0
"4432",6048,"Deodorant J",1
"4433",6049,"Deodorant J",0
"4434",6050,"Deodorant J",0
"4435",6051,"Deodorant J",0
"4436",6052,"Deodorant J",0
"4437",6053,"Deodorant J",0
"4438",6054,"Deodorant J",0
"4439",6055,"Deodorant J",0
"4440",6056,"Deodorant J",1
"4441",6057,"Deodorant J",0
"4442",6058,"Deodorant J",0
"4443",6059,"Deodorant J",0
"4444",6060,"Deodorant J",0
"4445",6061,"Deodorant J",0
"4446",6062,"Deodorant J",0
"4447",6063,"Deodorant J",0
"4448",6064,"Deodorant J",0
"4449",6065,"Deodorant J",0
"4450",6066,"Deodorant J",1
"4451",6067,"Deodorant J",1
"4452",6068,"Deodorant J",1
"4453",6069,"Deodorant J",0
"4454",6070,"Deodorant J",0
"4455",6071,"Deodorant J",1
"4456",6072,"Deodorant J",0
"4457",6073,"Deodorant J",0
"4458",6074,"Deodorant J",1
"4459",6075,"Deodorant J",1
"4460",6076,"Deodorant J",1
"4461",6077,"Deodorant J",0
"4462",6078,"Deodorant J",0
"4463",6079,"Deodorant J",1
"4464",6080,"Deodorant J",0
"4465",6081,"Deodorant J",0
"4466",6082,"Deodorant J",1
"4467",6083,"Deodorant J",0
"4468",6084,"Deodorant J",0
"4469",6085,"Deodorant J",0
"4470",6086,"Deodorant J",1
"4471",6087,"Deodorant J",0
"4472",6088,"Deodorant J",0
"4473",6089,"Deodorant J",1
"4474",6090,"Deodorant J",0
"4475",6091,"Deodorant J",0
"4476",6092,"Deodorant J",0
"4477",6093,"Deodorant J",0
"4478",6094,"Deodorant J",1
"4479",6095,"Deodorant J",1
"4480",6096,"Deodorant J",0
"4481",6097,"Deodorant J",0
"4482",6098,"Deodorant J",0
"4483",6099,"Deodorant J",0
"4484",6100,"Deodorant J",0
"4485",6101,"Deodorant J",0
"4486",6102,"Deodorant J",0
"4487",6103,"Deodorant J",1
"4488",6104,"Deodorant J",0
"4489",6105,"Deodorant J",1
"4490",6106,"Deodorant J",0
"4491",6107,"Deodorant J",0
"4492",6108,"Deodorant J",1
"4493",6109,"Deodorant J",0
"4494",6110,"Deodorant J",0
"4495",6111,"Deodorant J",0
"4496",6112,"Deodorant J",0
"4497",6113,"Deodorant J",0
"4498",6114,"Deodorant J",0
"4499",6115,"Deodorant J",0
"4500",6116,"Deodorant J",0
"4501",6117,"Deodorant J",0
"4502",6118,"Deodorant J",1
"4503",6119,"Deodorant J",1
"4504",6120,"Deodorant J",0
"4505",6121,"Deodorant J",0
"4506",6122,"Deodorant J",0
"4507",6123,"Deodorant J",0
"4508",6124,"Deodorant J",0
"4509",6125,"Deodorant J",1
"4510",6126,"Deodorant J",0
"4511",6127,"Deodorant J",0
"4512",6128,"Deodorant J",0
"4513",6129,"Deodorant J",0
"4514",6130,"Deodorant J",0
"4515",6131,"Deodorant J",0
"4516",6132,"Deodorant J",0
"4517",6133,"Deodorant J",0
"4518",6134,"Deodorant J",0
"4519",6135,"Deodorant J",1
"4520",6136,"Deodorant J",1
"4521",6137,"Deodorant J",0
"4522",6138,"Deodorant J",0
"4523",6139,"Deodorant J",1
"4524",6140,"Deodorant J",0
"4525",6141,"Deodorant J",0
"4526",6142,"Deodorant J",0
"4527",6143,"Deodorant J",0
"4528",6144,"Deodorant J",1
"4529",6145,"Deodorant J",1
"4530",6146,"Deodorant J",0
"4531",6147,"Deodorant J",0
"4532",6148,"Deodorant J",1
"4533",6149,"Deodorant J",1
"4534",6150,"Deodorant J",1
"4535",6151,"Deodorant J",0
"4536",6152,"Deodorant J",0
"4537",6153,"Deodorant J",0
"4538",6154,"Deodorant J",0
"4539",6155,"Deodorant J",0
"4540",6156,"Deodorant J",0
"4541",6157,"Deodorant J",1
"4542",6158,"Deodorant J",0
"4543",6159,"Deodorant J",0
"4544",6160,"Deodorant J",0
"4545",6161,"Deodorant J",0
"4546",6162,"Deodorant J",0
"4547",6163,"Deodorant J",0
"4548",6164,"Deodorant J",0
"4549",6165,"Deodorant J",0
"4550",6166,"Deodorant J",0
"4551",6167,"Deodorant J",0
"4552",6168,"Deodorant J",0
"4553",6169,"Deodorant J",0
"4554",6170,"Deodorant J",0
"4555",6171,"Deodorant J",1
"4556",6172,"Deodorant J",0
"4557",6173,"Deodorant J",0
"4558",6174,"Deodorant J",0
"4559",6175,"Deodorant J",0
"4560",6176,"Deodorant J",0
"4561",6177,"Deodorant J",1
"4562",6178,"Deodorant J",0
"4563",6179,"Deodorant J",0
"4564",6180,"Deodorant J",0
"4565",6181,"Deodorant J",0
"4566",6182,"Deodorant J",0
"4567",6183,"Deodorant J",0
"4568",6184,"Deodorant J",0
"4569",6185,"Deodorant J",0
"4570",6186,"Deodorant J",0
"4571",6187,"Deodorant J",1
"4572",6188,"Deodorant J",0
"4573",6189,"Deodorant J",0
"4574",6190,"Deodorant J",1
"4575",6191,"Deodorant J",0
"4576",6192,"Deodorant J",0
"4577",6193,"Deodorant J",0
"4578",6194,"Deodorant J",1
"4579",6195,"Deodorant J",0
"4580",6196,"Deodorant J",0
"4581",6197,"Deodorant J",0
"4582",6198,"Deodorant J",0
"4583",6199,"Deodorant J",0
"4584",6200,"Deodorant J",0
"4585",6201,"Deodorant J",0
"4586",6202,"Deodorant J",0
"4587",6203,"Deodorant J",0
"4588",6204,"Deodorant J",1
"4589",6205,"Deodorant J",1
"4590",6206,"Deodorant J",0
"4591",6207,"Deodorant J",0
"4592",6208,"Deodorant J",1
"4593",6209,"Deodorant J",0
"4594",6210,"Deodorant J",0
"4595",6211,"Deodorant J",1
"4596",6212,"Deodorant J",1
"4597",6213,"Deodorant J",0
"4598",6214,"Deodorant J",0
"4599",6215,"Deodorant J",0
"4600",6216,"Deodorant J",1
"4601",6217,"Deodorant J",1
"4602",6218,"Deodorant J",1
"4603",6219,"Deodorant J",0
"4604",6220,"Deodorant J",1
"4605",6221,"Deodorant J",1
"4606",6222,"Deodorant J",0
"4607",6223,"Deodorant J",0
"4608",6224,"Deodorant J",0
"4609",6225,"Deodorant J",0
"4610",6226,"Deodorant J",0
"4611",6227,"Deodorant J",0
"4612",6228,"Deodorant J",0
"4613",6229,"Deodorant J",0
"4614",6230,"Deodorant J",0
"4615",6231,"Deodorant J",0
"4616",6232,"Deodorant J",0
"4617",6233,"Deodorant J",0
"4618",6234,"Deodorant J",0
"4619",6235,"Deodorant J",1
"4620",6236,"Deodorant J",0
"4621",6237,"Deodorant J",0
"4622",6238,"Deodorant J",0
"4623",6239,"Deodorant J",1
"4624",6240,"Deodorant J",1
"4625",6241,"Deodorant J",0
"4626",6242,"Deodorant J",1
"4627",6243,"Deodorant J",0
"4628",6244,"Deodorant J",0
"4629",6245,"Deodorant J",1
"4630",6246,"Deodorant J",0
"4631",6247,"Deodorant J",1
"4632",6248,"Deodorant J",1
"4633",6249,"Deodorant J",0
"4634",6250,"Deodorant J",0
"4635",6251,"Deodorant J",0
"4636",6252,"Deodorant J",0
"4637",6253,"Deodorant J",0
"4638",6254,"Deodorant J",0
"4639",6255,"Deodorant J",0
"4640",6256,"Deodorant J",1
"4641",6257,"Deodorant J",1
"4642",6258,"Deodorant J",1
"4643",6259,"Deodorant J",0
"4644",6260,"Deodorant J",1
"4645",6261,"Deodorant J",0
"4646",6262,"Deodorant J",1
"4647",6263,"Deodorant J",0
"4648",6264,"Deodorant J",0
"4649",6265,"Deodorant J",1
"4650",6266,"Deodorant J",0
"4651",6267,"Deodorant J",0
"4652",6268,"Deodorant J",0
"4653",6269,"Deodorant J",0
"4654",6270,"Deodorant J",1
"4655",6271,"Deodorant J",0
"4656",6272,"Deodorant J",0
"4657",6273,"Deodorant J",1
"4658",6274,"Deodorant J",0
"4659",6275,"Deodorant J",0
"4660",6276,"Deodorant J",0
"4661",6277,"Deodorant J",0
"4662",6278,"Deodorant J",0
"4663",6279,"Deodorant J",0
"4664",6280,"Deodorant J",0
"4665",6281,"Deodorant J",0
"4666",6282,"Deodorant J",1
"4667",6283,"Deodorant J",0
"4668",6284,"Deodorant J",0
"4669",6285,"Deodorant J",0
"4670",6286,"Deodorant J",0
"4671",6287,"Deodorant J",1
"4672",6288,"Deodorant J",0
"4673",6289,"Deodorant J",0
"4674",6290,"Deodorant J",1
"4675",6291,"Deodorant J",0
"4676",6292,"Deodorant J",1
"4677",6293,"Deodorant J",1
"4678",6294,"Deodorant J",0
"4679",6295,"Deodorant J",1
"4680",6296,"Deodorant J",0
"4681",6297,"Deodorant J",0
"4682",6298,"Deodorant J",1
"4683",6299,"Deodorant J",0
"4684",6300,"Deodorant J",1
"4685",6301,"Deodorant J",0
"4686",6302,"Deodorant J",0
"4687",6303,"Deodorant J",0
"4688",6304,"Deodorant J",1
"4689",6305,"Deodorant J",0
"4690",6306,"Deodorant J",0
"4691",6307,"Deodorant J",0
"4692",6308,"Deodorant J",0
"4693",6309,"Deodorant J",0
"4694",6310,"Deodorant J",0
"4695",6311,"Deodorant J",0
"4696",6312,"Deodorant J",0
"4697",6313,"Deodorant J",1
"4698",6314,"Deodorant J",0
"4699",6315,"Deodorant J",0
"4700",6316,"Deodorant J",0
"4701",6317,"Deodorant J",0
"4702",6318,"Deodorant J",1
"4703",6319,"Deodorant J",0
"4704",6320,"Deodorant J",0
"4705",6321,"Deodorant J",1
"4706",6322,"Deodorant J",0
"4707",6323,"Deodorant J",0
"4708",6324,"Deodorant J",0
"4709",6325,"Deodorant J",1
"4710",6326,"Deodorant J",0
"4711",6327,"Deodorant J",0
"4712",6328,"Deodorant J",0
"4713",6329,"Deodorant J",0
"4714",6330,"Deodorant J",0
"4715",6331,"Deodorant J",0
"4716",6332,"Deodorant J",0
"4717",6333,"Deodorant J",0
"4718",6334,"Deodorant J",1
"4719",6335,"Deodorant J",0
"4720",6336,"Deodorant J",0
"4721",6337,"Deodorant J",0
"4722",6338,"Deodorant J",1
"4723",6339,"Deodorant J",0
"4724",6340,"Deodorant J",0
"4725",6341,"Deodorant J",1
"4726",6342,"Deodorant J",1
"4727",6343,"Deodorant J",0
"4728",6344,"Deodorant J",0
"4729",6345,"Deodorant J",0
"4730",6346,"Deodorant J",0
"4731",6347,"Deodorant J",0
"4732",6348,"Deodorant J",0
"4733",6349,"Deodorant J",1
"4734",6350,"Deodorant J",1
"4735",6351,"Deodorant J",0
"4736",6352,"Deodorant J",0
"4737",6353,"Deodorant J",1
"4738",6354,"Deodorant J",0
"4739",6355,"Deodorant J",1
"4740",6356,"Deodorant J",0
"4741",6357,"Deodorant J",1
"4742",6358,"Deodorant J",0
"4743",6359,"Deodorant J",1
"4744",6360,"Deodorant J",1
"4745",6361,"Deodorant J",0
"4746",6362,"Deodorant J",0
"4747",6363,"Deodorant J",0
"4748",6364,"Deodorant J",0
"4749",6365,"Deodorant J",0
"4750",6366,"Deodorant J",0
"4751",6367,"Deodorant J",0
"4752",6368,"Deodorant J",1
"4753",6369,"Deodorant J",1
"4754",6370,"Deodorant J",0
"4755",6371,"Deodorant J",0
"4756",6372,"Deodorant J",0
"4757",6373,"Deodorant J",0
"4758",6374,"Deodorant J",0
"4759",6375,"Deodorant J",0
"4760",6376,"Deodorant J",1
"4761",6377,"Deodorant J",0
"4762",6378,"Deodorant J",0
"4763",6379,"Deodorant J",0
"4764",6380,"Deodorant J",1
"4765",6381,"Deodorant J",0
"4766",6382,"Deodorant J",0
"4767",6383,"Deodorant J",0
"4768",6384,"Deodorant J",0
"4769",6385,"Deodorant J",0
"4770",6386,"Deodorant J",0
"4771",6387,"Deodorant J",0
"4772",6388,"Deodorant J",0
"4773",6389,"Deodorant J",1
"4774",6390,"Deodorant J",0
"4775",6391,"Deodorant J",0
"4776",6392,"Deodorant J",0
"4777",6393,"Deodorant J",0
"4778",6394,"Deodorant J",0
"4779",6395,"Deodorant J",0
"4780",6396,"Deodorant J",0
"4781",6397,"Deodorant J",0
"4782",6398,"Deodorant J",1
"4783",6399,"Deodorant J",0
"4784",6400,"Deodorant J",0
"4785",6401,"Deodorant J",0
"4786",6402,"Deodorant J",1
"4787",6403,"Deodorant J",0
"4788",6404,"Deodorant J",1
"4789",6405,"Deodorant J",0
"4790",6406,"Deodorant J",0
"4791",6407,"Deodorant J",0
"4792",6408,"Deodorant J",0
"4793",6409,"Deodorant J",1
"4794",6410,"Deodorant J",1
"4795",6411,"Deodorant J",0
"4796",6412,"Deodorant J",0
"4797",6413,"Deodorant J",1
"4798",6414,"Deodorant J",1
"4799",6415,"Deodorant J",1
"4800",6416,"Deodorant J",1
"4801",6417,"Deodorant J",0
"4802",6418,"Deodorant J",0
"4803",6419,"Deodorant J",0
"4804",6420,"Deodorant J",1
"4805",6421,"Deodorant J",0
"4806",6422,"Deodorant J",0
"4807",6423,"Deodorant J",0
"4808",6424,"Deodorant J",0
"4809",6425,"Deodorant J",0
"4810",6426,"Deodorant J",0
"4811",6427,"Deodorant J",0
"4812",6428,"Deodorant J",1
"4813",6429,"Deodorant J",1
"4814",6430,"Deodorant J",0
"4815",6431,"Deodorant J",0
"4816",6432,"Deodorant J",0
"4817",6433,"Deodorant J",0
"4818",6434,"Deodorant J",0
"4819",6435,"Deodorant J",1
"4820",6436,"Deodorant J",0
"4821",6437,"Deodorant J",1
"4822",6438,"Deodorant J",0
"4823",6439,"Deodorant J",0
"4824",6440,"Deodorant J",0
"4825",6441,"Deodorant J",1
"4826",6442,"Deodorant J",0
"4827",6443,"Deodorant J",0
"4828",6444,"Deodorant J",0
"4829",6445,"Deodorant J",1
"4830",6446,"Deodorant J",0
"4831",6447,"Deodorant J",1
"4832",6448,"Deodorant J",0
"4833",6449,"Deodorant J",1
"4834",6450,"Deodorant J",0
"4835",6451,"Deodorant J",0
"4836",6452,"Deodorant J",0
"4837",6453,"Deodorant J",1
"4838",6454,"Deodorant J",0
"4839",6455,"Deodorant J",0
"4840",6456,"Deodorant J",0
"4841",6457,"Deodorant J",0
"4842",6458,"Deodorant J",0
"4843",6459,"Deodorant J",0
"4844",6460,"Deodorant J",0
"4845",6461,"Deodorant J",0
"4846",6462,"Deodorant J",0
"4847",6463,"Deodorant J",1
"4848",6464,"Deodorant J",1
"4849",6465,"Deodorant J",0
"4850",6466,"Deodorant J",0
"4851",6467,"Deodorant J",0
"4852",6468,"Deodorant J",0
"4853",6469,"Deodorant J",0
"4854",6470,"Deodorant J",0
"4855",6471,"Deodorant J",0
"4856",6472,"Deodorant J",1
"4857",6473,"Deodorant J",0
"4858",6474,"Deodorant J",0
"4859",6475,"Deodorant J",0
"4860",6476,"Deodorant J",1
"4861",6477,"Deodorant J",1
"4862",6478,"Deodorant J",0
"4863",6479,"Deodorant J",1
"4864",6480,"Deodorant J",1
"4865",6481,"Deodorant J",1
"4866",6482,"Deodorant J",0
"4867",6483,"Deodorant J",0
"4868",6484,"Deodorant J",0
"4869",6485,"Deodorant J",0
"4870",6486,"Deodorant J",1
"4871",6487,"Deodorant J",0
"4872",6488,"Deodorant J",0
"4873",6489,"Deodorant J",0
"4874",6490,"Deodorant J",0
"4875",6491,"Deodorant J",0
"4876",6492,"Deodorant J",1
"4877",6493,"Deodorant J",0
"4878",6494,"Deodorant J",0
"4879",6495,"Deodorant J",1
"4880",6496,"Deodorant J",0
"4881",6497,"Deodorant J",0
"4882",6498,"Deodorant J",0
"4883",6499,"Deodorant J",1
"4884",6500,"Deodorant J",0
"4885",6501,"Deodorant J",1
"4886",6502,"Deodorant J",0
"4887",6503,"Deodorant J",0
"4888",6504,"Deodorant J",0
"4889",6505,"Deodorant J",0
"4890",6506,"Deodorant J",0
"4891",6507,"Deodorant J",1
"4892",6508,"Deodorant J",0
"4893",6509,"Deodorant J",0
"4894",6510,"Deodorant J",1
"4895",6511,"Deodorant J",0
"4896",6512,"Deodorant J",0
"4897",6513,"Deodorant J",0
"4898",6514,"Deodorant J",0
"4899",6515,"Deodorant J",0
"4900",6516,"Deodorant J",0
"4901",6517,"Deodorant J",0
"4902",6518,"Deodorant J",0
"4903",6519,"Deodorant J",1
"4904",6520,"Deodorant J",1
"4905",6521,"Deodorant J",1
"4906",6522,"Deodorant J",0
"4907",6523,"Deodorant J",1
"4908",6524,"Deodorant J",0
"4909",6525,"Deodorant J",0
"4910",6526,"Deodorant J",0
"4911",6527,"Deodorant J",0
"4912",6528,"Deodorant J",0
"4913",6529,"Deodorant J",0
"4914",6530,"Deodorant J",0
"4915",6531,"Deodorant J",0
"4916",6532,"Deodorant J",0
"4917",6533,"Deodorant J",1
"4918",6534,"Deodorant J",0
"4919",6535,"Deodorant J",1
"4920",6536,"Deodorant J",0
"4921",6537,"Deodorant J",0
"4922",6538,"Deodorant J",0
"4923",6539,"Deodorant J",0
"4924",6540,"Deodorant J",0
"4925",6541,"Deodorant J",0
"4926",6542,"Deodorant J",0
"4927",6543,"Deodorant J",0
"4928",6544,"Deodorant J",0
"4929",6545,"Deodorant J",0
"4930",6546,"Deodorant J",1
"4931",6547,"Deodorant J",0
"4932",6548,"Deodorant J",0
"4933",6549,"Deodorant J",0
"4934",6550,"Deodorant J",0
"4935",6551,"Deodorant J",0
"4936",6552,"Deodorant J",0
"4937",6553,"Deodorant J",0
"4938",6554,"Deodorant J",1
"4939",6555,"Deodorant J",0
"4940",6556,"Deodorant J",0
"4941",6557,"Deodorant J",0
"4942",6558,"Deodorant J",0
"4943",6559,"Deodorant J",0
"4944",6560,"Deodorant J",0
"4945",6561,"Deodorant J",0
"4946",6562,"Deodorant J",0
"4947",6563,"Deodorant J",0
"4948",6564,"Deodorant J",0
"4949",6565,"Deodorant J",1
"4950",6566,"Deodorant J",0
"4951",6567,"Deodorant J",0
"4952",6568,"Deodorant J",0
"4953",6569,"Deodorant J",0
"4954",6570,"Deodorant J",0
"4955",6571,"Deodorant J",0
"4956",6572,"Deodorant J",1
"4957",6573,"Deodorant J",1
"4958",6574,"Deodorant J",1
"4959",6575,"Deodorant J",0
"4960",6576,"Deodorant J",1
"4961",6577,"Deodorant J",1
"4962",6578,"Deodorant J",0
"4963",6579,"Deodorant J",1
"4964",6580,"Deodorant J",1
"4965",6581,"Deodorant J",0
"4966",6582,"Deodorant J",1
"4967",6583,"Deodorant J",1
"4968",6584,"Deodorant J",0
"4969",6585,"Deodorant J",0
"4970",6586,"Deodorant J",1
"4971",6587,"Deodorant J",1
"4972",6588,"Deodorant J",0
"4973",6589,"Deodorant J",0
"4974",6590,"Deodorant J",0
"4975",6591,"Deodorant J",0
"4976",6592,"Deodorant J",0
"4977",6593,"Deodorant J",0
"4978",6594,"Deodorant J",1
"4979",6595,"Deodorant J",0
"4980",6596,"Deodorant J",0
"4981",6597,"Deodorant J",0
"4982",6598,"Deodorant J",0
"4983",6599,"Deodorant J",1
"4984",15007,"Deodorant J",0
